"","B.cell_TIMER","T.cell.CD4._TIMER","T.cell.CD8._TIMER","Neutrophil_TIMER","Macrophage_TIMER","Myeloid.dendritic.cell_TIMER","B.cell.naive_CIBERSORT","B.cell.memory_CIBERSORT","B.cell.plasma_CIBERSORT","T.cell.CD8._CIBERSORT","T.cell.CD4..naive_CIBERSORT","T.cell.CD4..memory.resting_CIBERSORT","T.cell.CD4..memory.activated_CIBERSORT","T.cell.follicular.helper_CIBERSORT","T.cell.regulatory..Tregs._CIBERSORT","T.cell.gamma.delta_CIBERSORT","NK.cell.resting_CIBERSORT","NK.cell.activated_CIBERSORT","Monocyte_CIBERSORT","Macrophage.M0_CIBERSORT","Macrophage.M1_CIBERSORT","Macrophage.M2_CIBERSORT","Myeloid.dendritic.cell.resting_CIBERSORT","Myeloid.dendritic.cell.activated_CIBERSORT","Mast.cell.activated_CIBERSORT","Mast.cell.resting_CIBERSORT","Eosinophil_CIBERSORT","Neutrophil_CIBERSORT","B.cell.naive_CIBERSORT.ABS","B.cell.memory_CIBERSORT.ABS","B.cell.plasma_CIBERSORT.ABS","T.cell.CD8._CIBERSORT.ABS","T.cell.CD4..naive_CIBERSORT.ABS","T.cell.CD4..memory.resting_CIBERSORT.ABS","T.cell.CD4..memory.activated_CIBERSORT.ABS","T.cell.follicular.helper_CIBERSORT.ABS","T.cell.regulatory..Tregs._CIBERSORT.ABS","T.cell.gamma.delta_CIBERSORT.ABS","NK.cell.resting_CIBERSORT.ABS","NK.cell.activated_CIBERSORT.ABS","Monocyte_CIBERSORT.ABS","Macrophage.M0_CIBERSORT.ABS","Macrophage.M1_CIBERSORT.ABS","Macrophage.M2_CIBERSORT.ABS","Myeloid.dendritic.cell.resting_CIBERSORT.ABS","Myeloid.dendritic.cell.activated_CIBERSORT.ABS","Mast.cell.activated_CIBERSORT.ABS","Mast.cell.resting_CIBERSORT.ABS","Eosinophil_CIBERSORT.ABS","Neutrophil_CIBERSORT.ABS","B.cell_QUANTISEQ","Macrophage.M1_QUANTISEQ","Macrophage.M2_QUANTISEQ","Monocyte_QUANTISEQ","Neutrophil_QUANTISEQ","NK.cell_QUANTISEQ","T.cell.CD4...non.regulatory._QUANTISEQ","T.cell.CD8._QUANTISEQ","T.cell.regulatory..Tregs._QUANTISEQ","Myeloid.dendritic.cell_QUANTISEQ","uncharacterized.cell_QUANTISEQ","Myeloid.dendritic.cell.activated_XCELL","B.cell_XCELL","T.cell.CD4..memory_XCELL","T.cell.CD4..naive_XCELL","T.cell.CD4...non.regulatory._XCELL","T.cell.CD4..central.memory_XCELL","T.cell.CD4..effector.memory_XCELL","T.cell.CD8..naive_XCELL","T.cell.CD8._XCELL","T.cell.CD8..central.memory_XCELL","T.cell.CD8..effector.memory_XCELL","Class.switched.memory.B.cell_XCELL","Common.lymphoid.progenitor_XCELL","Common.myeloid.progenitor_XCELL","Myeloid.dendritic.cell_XCELL","Endothelial.cell_XCELL","Eosinophil_XCELL","Cancer.associated.fibroblast_XCELL","Granulocyte.monocyte.progenitor_XCELL","Hematopoietic.stem.cell_XCELL","Macrophage_XCELL","Macrophage.M1_XCELL","Macrophage.M2_XCELL","Mast.cell_XCELL","B.cell.memory_XCELL","Monocyte_XCELL","B.cell.naive_XCELL","Neutrophil_XCELL","NK.cell_XCELL","T.cell.NK_XCELL","Plasmacytoid.dendritic.cell_XCELL","B.cell.plasma_XCELL","T.cell.gamma.delta_XCELL","T.cell.CD4..Th1_XCELL","T.cell.CD4..Th2_XCELL","T.cell.regulatory..Tregs._XCELL","immune.score_XCELL","stroma.score_XCELL","microenvironment.score_XCELL","B.cell_EPIC","Cancer.associated.fibroblast_EPIC","T.cell.CD4._EPIC","T.cell.CD8._EPIC","Endothelial.cell_EPIC","Macrophage_EPIC","NK.cell_EPIC","uncharacterized.cell_EPIC","T.cell_MCPCOUNTER","T.cell.CD8._MCPCOUNTER","cytotoxicity.score_MCPCOUNTER","NK.cell_MCPCOUNTER","B.cell_MCPCOUNTER","Monocyte_MCPCOUNTER","Macrophage.Monocyte_MCPCOUNTER","Myeloid.dendritic.cell_MCPCOUNTER","Neutrophil_MCPCOUNTER","Endothelial.cell_MCPCOUNTER","Cancer.associated.fibroblast_MCPCOUNTER"
"TCGA.CC.A7IK.01A.12R.A33R.07",0.0970213164265163,0.108695421816312,0.210537713293506,0.116449747115144,0.043120559941305,0.492642909990651,0.0552390950434635,0,0,0.033216046497525,0,0.0381935844559979,0,0,0.0552152614610394,0,0.129292386451934,0.0540831762970674,0.111958419745692,0.0535922315419466,0.122938123298327,0.250379866638292,0,0,0.0778349085029978,0,0.0180569000657177,0,0.174637099725428,0,0,0.105011749741891,0,0.12074811892312,0,0,0.174561750415173,0,0.408754838738378,0.170982689796554,0.353953910701211,0.169430579500535,0.388665985234083,0.791570059302135,0,0,0.246073232511546,0,0.0570864648493544,0,0.0145641237227566,0,0.00232204669841981,0,0.226538031079948,0.00725582175933423,0,0,0,0,0.749319976739541,0.00370505451169738,0.00631484826771687,0.0034763504782874,1.44551123336907e-18,0,8.77837768071246e-19,7.06288217546647e-19,0.0114529015110785,0.0174666411315419,0,4.18691010182602e-18,0.0129167366633589,0.0189321652417206,0.00045947292707989,0,0.0461361423133471,5.37618382362388e-20,0,0,0.0262783969857954,0.00080601533430837,1.17673794130494e-18,0.0182078760970144,0.0220345459062921,1.83967910615756e-18,1.47968816340613e-19,1.38481841251459e-18,0.00088441367661907,0.0059114811389014,0.00738084400837048,0.0127742812521906,0.0225945020174484,1.23898808434625e-17,0.0583634396206893,0.134305995296544,1.23776271268374e-18,0.0356119636369198,0.0230680711566735,0.0586800347935933,0.00900393398199997,0.0077573661981352,0.168875164328527,0.0654994153575987,0.11115067054798,0.0070564485673517,1.83461289387471e-10,0.630657000834946,3.51005178859115,2.61256350340432,4.2513550409192,2.89802445169844,2.00349849122444,7.73130957419019,7.73130957419019,3.64417619195297,6.4215321452839,7.94290491060789,8.07274659736592
"TCGA.5R.AAAM.01A.12R.A41C.07",0.100188567471229,0.115033764888483,0.220978189186131,0.125022678215156,0.0545591390723914,0.508264207172841,0.0867514935252028,0,0.0410906905670125,0.0788342550753786,0,0.230292720179328,0.00163992220467405,0,0,0,0.0110981300656806,0.0232028663314864,0.124871682937269,0.0769554828039359,0.0238971223918318,0.21446818906614,0,0,0.0815648569565084,0,0.00533258789555171,0,0.791737811924318,0,0.375014332525979,0.719481107261063,0,2.10176732373962,0.0149667557905217,0,0,0,0.101287123225155,0.211761041489464,1.13964185517266,0.702334485492943,0.218097171875201,1.95734468466835,0,0,0.744401954969282,0,0.0486678822548646,0,0.0114103140816774,0.0181524398202014,0.0419266772413108,0,0.129294290180859,0.0506698681842023,0,0,0,0,0.74854641049175,0.0667921680466362,0,2.02494803535193e-18,3.90662068393016e-18,6.9372276930437e-18,0,0,1.2887082631714e-22,4.52694897760721e-19,0,2.5340752605344e-19,0,0.00701064518296067,0,1.10256924567143e-18,0.142900055356814,0,0.125515531855585,0.0171018279348786,0.392223684371495,0.0888678585986809,0.0496458046670729,0.0850988610428248,2.78727405133514e-18,4.62696104034206e-18,0.0125417438443269,7.34385786383142e-19,5.73388040752308e-18,3.36971624645549e-18,0,0,9.30632689636257e-19,0,0.00785820947122939,5.69219912646734e-19,1.33021292733335e-21,0.0676064016286719,0.19740912240781,0.265015524036482,0.0264239677759723,0.0128391148664275,0.184883752838381,0.0884151988469212,0.133934126855146,0.00966615666054445,2.5850574550727e-08,0.543837656306033,4.85134801971621,4.92351776221052,4.6964862417553,2.9977258495512,5.72586382752244,9.85912880843067,9.85912880843067,5.20640308666224,7.40901394086007,9.3777973484998,12.5898067276965
"TCGA.DD.AACP.01A.11R.A41C.07",0.103871646573482,0.11761517011773,0.200240220568751,0.115745216881569,0.034655783971412,0.505989082361029,0.0284232154302655,0.0111983798791482,0.0110494318105957,0,0,0.263415863993159,0,0.0198770807800133,0.110968603859827,0,0.0231740518776477,0.0941395045820503,0.0756110356830723,0.193734816486634,0.0248694297739574,0,0,0,0.14353858584363,0,0,0,0.125063018790437,0.0492732145905306,0.0486178385250788,0,0,1.15903787272416,0,0.0874597644727702,0.488265257100098,0,0.10196653832271,0.414216704628389,0.332690873754114,0.85243912864377,0.109426253013445,0,0,0,0.631574175784478,0,0,0,0.00587243790832324,0,0.0169716435604958,0,0.106500485379678,0.0128465985865818,0,0.00243628141995503,0.00092821830698549,0,0.854444334837981,0.0195320560145894,0,0,0,3.5782907304196e-18,5.07515191000267e-18,0,0.0270076777081384,0.018924287131202,1.92113425083176e-18,7.52324441472381e-18,6.82878050351321e-20,0.076231805121633,0,0,0.0127943349032547,0,4.74400862552298e-18,4.04863316440554e-19,0,0.00190542120898532,0,0.00283308756871482,0.00198741221782361,1.38224513735152e-20,0,2.9271506515994e-19,9.08574257487773e-20,1.30757747549979e-18,0.0223869376216708,0.00115847711200841,0.0223280522917795,2.89784377667363e-18,0.182333550695919,0.0518805779660596,1.65844233411852e-18,0.0152114137053406,0.0103515095199899,0.0255629232253305,0.0281032238454477,0.00801019676698358,0.135980958715298,0.107742808428598,0.0961849262401445,0.00773764298728104,2.12250860646284e-11,0.616240242995022,4.98206379940346,8.83805700673332,3.72242037642309,2.17350962414654,5.40256674284439,8.19566158251745,8.19566158251745,3.73928393602332,6.09310272825586,6.75013107084254,8.36526604609492
"TCGA.MI.A75E.01A.11R.A32O.07",0.105045817482734,0.121564121066035,0.213309855297052,0.123684289101023,0.0442582957803029,0.506316224561055,0.128393091766205,0,0.0973104559891785,0.0988215191666389,0,0.257977057141097,0,0,0.0546230039375749,0,0,0.0670017971032591,0.0579181021822827,0.0504024401369878,0.0458105851346365,0.11416364239858,0,0,0.0273897580091467,0,0,0.00018854703441239,1.05083133274434,0,0.796435966689478,0.808803240588629,0,2.11140935266735,0,0,0.447061155990713,0,0,0.548375202884679,0.474029838124445,0.412518014903501,0.374936046547477,0.934370617938697,0,0,0.224171063383276,0,0,0.00154316037359197,0.0099033635650627,0.0274809557932046,0.0299334205344191,0,0.142945002189092,0.0370149132911068,0,0,0,0,0.752722344627115,0.0687726895768207,0,2.05495224375121e-18,0,1.2567317575393e-17,0,0.0221074432953681,0.00541681318690783,5.91362599110925e-19,0,0,1.11489239840984e-17,0.00999472981849682,0,7.93653290415269e-20,0.121597543034989,5.42827206036506e-18,0.0572802667432182,5.40508185836786e-19,0.247309505931845,0.047707829402751,0.0183011360249746,0.0616881995068611,6.80225187952094e-19,2.06565093357378e-19,9.02769489528564e-18,2.17414348396279e-18,0,0,0.0113962738463723,1.69738384251168e-19,0.00655559590046043,4.67764895284263e-18,0.0434005094336908,0.00308799694286421,0,0.031805219601834,0.12205637209648,0.153861591698314,0.0299427800611098,0.0118829602441524,0.180990546555574,0.0873074348056823,0.128264223704926,0.00917534828155383,5.95409224088298e-11,0.552436706287461,5.51167062247223,5.93139696415679,4.29759204896219,2.39959409380469,5.52623707976127,8.90704554829878,8.90704554829878,5.26865017199554,7.54673668660697,8.91969779156475,11.8908960169533
"TCGA.DD.A39X.01A.11R.A213.07",0.10403145531026,0.117689477181169,0.209338871539998,0.117277994570859,0.0454867057873202,0.510928762251805,0.0347126886597581,0,0.0102767258799591,0.0761920113560799,0,0.168184248063456,0,0,0.0614335899671326,0,0.00400569378343754,0.0461168280347464,0.0437834666664923,0.0084780342116065,0.0240352974435775,0.428878299418382,0.0436192953586518,0,0.0502838211567201,0,0,0,0.229386027187782,0,0.0679099606834689,0.503486864982567,0,1.11138370401037,0,0,0.405961268992118,0,0.0264701530935788,0.304746085014617,0.289326925193738,0.0560239687920523,0.158828417092637,2.83408439533189,0.288242059528249,0,0.33228212542155,0,0,0,0.00643158421278026,0.0193701260185209,0.0214682428528206,0,0.10582170867347,0.0166227197001049,0.00298763168361897,0,0.00085872833518352,0,0.8264392585235,0.095116502372579,1.54352237105348e-18,0,0,0,7.86525191513545e-18,2.59597030324291e-19,0.00237785520558798,1.52140024293804e-18,0,0,0.00340089683928114,0.017137931207646,2.13037658282579e-18,0,0.102462940099359,0,0.0504130465436242,0,0.119114331072672,0.0381474754219837,0.0286290734266036,0.0520884022152816,0.00656531246976688,1.23867209248703e-17,0.0016727175540486,0,0,5.64711662308531e-19,0.0362621346362233,5.37004231962995e-18,0.00782037701739197,0,0.124012934779321,0,5.85586491692312e-19,0.0309236702971995,0.10702631299822,0.137949983295419,0.0243552684300706,0.0104226438320544,0.151363113014671,0.0799608907628196,0.125808254812591,0.00918436711171109,7.2786735538041e-10,0.598905461308215,4.67353929142545,4.63317918316492,3.7651403554747,1.45299641367145,4.60276744855387,8.89507329764451,8.89507329764451,6.4998229085434,6.63299476070756,8.42627286091124,10.5192012968427
"TCGA.DD.A4NJ.01A.11R.A27V.07",0.103201408247624,0.119846029895708,0.205450918517683,0.123613717052543,0.0446214761445889,0.51311889908325,0.0554658407202525,0,0.0360799613270009,0.0443636609301183,0,0.336271838197644,0,0,0,0,0.0289648471508756,0.0010909292009101,0.0467794380026857,0.025809696171028,0.0757280194271094,0.259097698137269,0.0437448232802352,0,0.0454604276764168,0,0,0.00114281977845441,0.399372783846408,0,0.259787905657287,0.319433340182115,0,2.42127079309023,0,0,0,0,0.20855668083486,0.00785505865031842,0.336827750905819,0.185838528294221,0.545267313017334,1.86559092316245,0.314977500123199,0,0.327330431130553,0,0,0.00822868833194157,0.0173181935102331,0.0355309591040643,0.0292145871057191,0,0.0797708825882776,0.0178301411041193,0,0,0.0048741156319521,0,0.815461120955634,0.0575330460783315,0.00754088709130146,0.0010194184814367,4.57055970002935e-05,0,0.013076600288219,0.00451507026837552,0.00081489581334256,0.0152822257680305,0.00368008475673717,1.08078656201434e-18,2.81984833134629e-19,0.0637653633069875,5.83199255970031e-19,0.00717283597880218,0.0637345041399075,0,0.00881067768549011,1.00073118308444e-19,0.0785495616748501,0.0297779802930681,0.00546371086530245,0.0600768879195957,0.00897915168378841,1.62242861059753e-18,0.0124798555028996,0,6.81521269353072e-20,1.38658308339036e-18,7.78719784164837e-19,0.00517670741635935,0.0237017616999687,0.00074296466987291,0.0132891361451026,0.0507989931030926,0.0142055541015076,0.0541552908785935,0.0630489984053925,0.117204289283986,0.0214152883697224,0.0107233533065502,0.19121768573042,0.0717051355768577,0.1175898883451,0.00905956533120085,6.44844108531539e-10,0.578289082695306,5.24598508888385,4.20546000546957,3.44379380533081,1.70124008284143,5.01796785658216,9.57185765828113,9.57185765828113,5.44742994981389,6.87787642142338,8.43902031070707,11.4164301660463
"TCGA.WQ.A9G7.01A.11R.A37K.07",0.106517960204618,0.126094750381846,0.18170046864927,0.12122030147338,0.0414270144713672,0.496387229637841,0.0454829111772666,0,0.0782976973919786,0.0266645267951906,0,0.127093519169866,0,0.0185484762235927,0.0646828809555817,0,0,0.0707721707393908,0.0316514585428371,0.213005823615679,0.0427593025368142,0.254515310449493,0,0,0.0265259224023095,0,0,0,0.162773446386924,0,0.280210428901106,0.0954265417579299,0,0.454840061756243,0,0.0663809620358944,0.231485962152695,0,0,0.253278205843876,0.113273685805,0.762301513095294,0.153026243458602,0.910854937992814,0,0,0.0949305067828226,0,0,0,0.0195043811104386,0,0,0.139913573950833,0,0.0455596159843454,0,0,0,0.00993576405364662,0.785086664900737,0,1.4310770920304e-18,3.6619675335751e-18,0,2.6469579029006e-18,0,0.03650535258823,0,0,0,0,0.0158583527965536,0.0430756292966271,1.52683066186629e-18,5.57600129336933e-19,0.00838267337300075,0,0,8.87967131188318e-19,0.0258850915582608,0.0127492998204209,0.0141720028140997,0.0100354331582285,0.00861108954491405,6.16305004827677e-18,0,0,1.69449636775196e-19,1.39618620421126e-17,0.125368315978272,0.0090708532348208,0.0228588850373999,0,0.0857486299790278,0.0285132207716649,8.00642645719704e-18,0.01424025957689,0.0200559975897438,0.0342962571666338,0.0190859187120472,0.0105212912625617,0.143619683487304,0.0643853255594755,0.0956884461657868,0.00764662766107433,9.25911562679507e-10,0.659052706225839,3.83387665237588,2.18816189209635,2.43572477051611,0.922557598451103,4.42973971776101,7.637216711885,7.637216711885,3.89324740065462,6.27557541037395,7.44397832191014,10.6918644733961
"TCGA.DD.AA3A.01A.11R.A37K.07",0.109438005093128,0.117522341145444,0.192190552382325,0.119520586871429,0.0346654099209938,0.509054975352792,0,0.116773741785913,0.0459878571687244,0.0366679165264646,0,0.142209379491933,0,0,0.0553350105987138,0,0,0.0631460589762826,0.0237909012993267,0.222339268116674,0.0267683508634963,0.153653696633268,0.0534956586798108,0.0349593284638869,0.0248728313955059,0,0,0,0,0.380251924364471,0.149750885073681,0.119402235540131,0,0.46307833753948,0,0,0.18018814797821,0,0,0.205623371098147,0.077470635633306,0.724006384227665,0.0871661451644583,0.500344623174209,0.174198641295889,0.113838536982518,0.0809937393277496,0,0,0,0.0295892288428165,0.0358695230114272,0.030142708987523,0.0341947400619002,0.00777170214884508,0.0244378379091963,0,0,0.00719623525172075,0,0.830798023786571,0,0.022503671882515,0.00361954778607931,2.45880498609394e-19,0,0.00945675370418259,0.00060169331237074,0,0.012511445237492,0,5.02877201019986e-18,0.0378173281349548,0.0574092542959723,0,1.66026398161894e-19,0.00413079637146048,7.32349257841609e-19,1.1832025324987e-18,0,0.0152750513887799,1.87096475588319e-20,0,0,0.0140067080617824,0,3.50265607961107e-18,0.00319696410234905,0,1.30986635191636e-18,0.0349001477571847,0.00706011624189471,0.0102853775657894,4.76856473990194e-18,0.0597230390696873,0.153279354430948,7.26382538431292e-18,0.0326812167878596,0.00213550803620423,0.0348167248240638,0.0147294569377487,0.0104978965346231,0.133535564726576,0.0665793464295142,0.0988422514025892,0.00663972269600504,5.70384720587788e-10,0.669175760702559,3.38505938116273,3.19988980368172,2.67930278722863,1.678377720101,3.47162463880661,7.58193494843516,7.58193494843516,6.17317381319736,4.96294041605656,7.43533254639718,10.2239797893328
"TCGA.ED.A66Y.01A.11R.A311.07",0.104459099127413,0.120899919825061,0.189947122354746,0.113470484243667,0.0375685120426544,0.494950872712223,0.0780839589990175,0,0.0797827226144654,0.0752972631350216,0,0.190700461378472,0,0.00680793409628941,0.0488642963239038,0,0,0.0281956702554158,0.0338153809777189,0.208941366725915,0.0412288802117667,0.184214499926516,0,0,0.0240675653554988,0,0,0,0.221224869164035,0,0.226037749599219,0.213329695356054,0,0.540286188850955,0,0.0192880118917631,0.138440695113631,0,0,0.0798830328688266,0.095804609915104,0.591965713693854,0.116808288764437,0.521910379119919,0,0,0.0681874237054768,0,0,0,0.0192535042459908,0,0.0194636291506444,0,0.0894681051872314,0.0359548185113979,0,0,0,0,0.835859942904736,0,1.0926953505048e-20,9.09222865949326e-05,0,1.9961525752058e-18,0.00995032327541174,0,0.00353893268280325,0.00116642715913503,1.9284286547002e-18,3.05518058363676e-18,0.0263867885094951,0.012802096300791,0.00281115396386402,0,0.0419197753433765,0,0.0311616227351533,0,0.0306484436431628,0,0,0.00710547937554897,0.00780071763363608,0,0,8.85475568652179e-18,0,1.26169945029222e-19,0.0362632259949132,0,0.0110628641800052,0,0.0457751034145642,0.0233201103675052,0.00996968271323582,0.00597809652851407,0.0431622362955954,0.0491403328241094,0.0238277993643476,0.0105919307548671,0.136385225989494,0.0611052908935058,0.115329362588093,0.00686688809739303,8.1973672937816e-10,0.645893501492562,3.23062649954825,2.79580368482419,2.72329426820336,1.44944026842235,4.58142376598742,7.07806654231229,7.07806654231229,3.98085886424308,6.26249365677067,8.13808454012859,10.2082138530996
"TCGA.DD.AAD0.01A.11R.A41C.07",0.0971400722118964,0.115771131224094,0.203370520774777,0.118116490631863,0.0418960780847212,0.497004191946369,0.0180128520365066,0,0.00297981511286343,0,0,0.169370588680275,0,0.00447210688012097,0.046336072999782,0,0.00793051217651709,0.0811562170827908,0.0589106182661773,0.259219045170274,0.0478417490264537,0.0352255922760596,0,0,0.263969024824044,0,0.00457580546813548,0,0.0878757275631556,0,0.0145370328094553,0,0,0.826274688645342,0,0.0218171805905225,0.226050606479362,0,0.0386890163782781,0.39592073526002,0.287395545738333,1.26460052780082,0.233396049391458,0.17184810844103,0,0,1.28777331116346,0,0.0223230743185439,0,0.00834669554466797,0.00142089070176788,0.0170569813007176,0,0.215374828597595,0.0135677641097861,0,0,0.0138129087489645,0,0.730419930996501,0,0.0139762271771461,6.41488193414309e-21,1.53016948301742e-18,1.30334780089787e-18,0.0197782959132841,0.0209955090928856,0.00542020517674084,0.00605335304961618,0,0,0.0118491315906969,0.0104101446343193,0,0,0.0130362897869041,0,1.24895660914508e-17,0,7.61392671464394e-19,0.00123789640444615,0,0.0349223554872817,0.00619378709418003,0.00263013194297524,4.80899795841833e-19,2.00164682407052e-18,1.12861006255247e-19,5.72515827575506e-19,0.0671473819368337,0.00549675746793512,0.0281417596272853,1.31544090921352e-18,0.0586344638945738,0.050455074087644,0.00285700977719767,0.018307509150259,0.0789977992482539,0.0973053083985129,0.0199615768483641,0.00643571337423154,0.156172742151297,0.069849774506109,0.0970777011125864,0.00789362526219131,4.26092226000522e-11,0.642608866702611,4.70617288176974,3.88794123666565,3.7896542184215,2.07283441479841,4.01439929382617,7.95563485619762,7.95563485619762,3.44868558765791,6.08392556520253,7.13657791042107,7.06965433251551
"TCGA.G3.A25S.01A.11R.A16W.07",0.0955868974402816,0.112749344584363,0.21182029046774,0.120117176496689,0.0513801859998845,0.502240969595369,0.0744734534893347,0,0,0.0445001345909198,0,0.233675495808011,0,0,0.0981103687356783,0,0.0460567703275164,0,0.076738931187705,0.025264219942932,0.0117024340879726,0.349857069152391,0,0,0.0338134032610639,0,0,0.00580771941647556,0.425369731377496,0,0,0.254171243715894,0,1.33468341031871,0,0,0.560376607221782,0,0.263062273930084,0,0.438309451436745,0.144301545679307,0.0668407467524871,1.9982772458267,0,0,0.193131882412,0,0,0.0331719281482746,0.00786202939189319,0.0248090798496283,0.0422155886596195,0,0.0825384068804726,0.0263217030725044,0,0,0.00437137436436064,0,0.811881817781521,0.0574347192135236,0.00282833880234844,0,3.50753948618555e-18,0,0,1.5923255439666e-19,0.0100807590060398,0.0126845469474174,1.53712120340969e-20,0,1.27218581190279e-18,0.0219519443299211,0,0,0.0242771365550307,3.29065649117938e-18,0,0,0.0141731403175203,0.0379901070211397,0.0151751125620328,0.0359349872973595,0.0063659958493841,0.00899624473131051,0.0057476901404258,0,5.72591805610314e-19,1.38023311817225e-17,0.0726762230186785,0.0109880476945837,0.0239938227371266,3.93663114012355e-18,0.131044380000797,0.0929413055739587,4.25818759548863e-19,0.0437444525071436,0.0361881555421785,0.0799326080493221,0.0219234155547315,0.00702342759603008,0.140438407866492,0.0871641332773636,0.106196295915936,0.00936431006569989,1.83903978761206e-10,0.627890009539843,4.84181283073206,5.52416595668615,3.76770714647969,2.70118763010461,3.53238724362516,9.86877785473516,9.86877785473516,5.72752855205357,7.06954934594943,7.18077751374081,7.70048051280046
"TCGA.2Y.A9H8.01A.11R.A39D.07",0.105700086291795,0.120771384850435,0.213289914943951,0.12165251489721,0.0429316269573094,0.505653660953772,0.0592515226081236,0,0.108211409641751,0.188813139579068,0,0.13146114965471,0,0.0380221143843511,0.124092333966744,0,0,0.0596822761302349,0.0553527854458127,0.0543614122857854,0.0520466481671539,0.112744127416061,0,0,0.0159610807202055,0,0,0,0.491989634219914,0,0.89852360757337,1.56779274841256,0,1.09157571123552,0,0.315713171996359,1.0303894197214,0,0,0.495566356951313,0.459616824442669,0.45138504748728,0.432164613954071,0.936160617757123,0,0,0.132531383492444,0,0,0,0.00931739626116141,0.00431469732702733,0.00800731344907315,0,0.186893811488428,0.0171716408666957,0,0.00271509550221143,0,0,0.771580045105403,0.0574702456501874,0.00676682550485231,1.72782803737954e-19,2.13834519847602e-18,0,0.0176896144678736,0.0226864721770471,0.0229321837037745,0.0252480706950733,0.03097249569547,0,0.0320368699544644,0.0202045512245033,0.00314497184820005,8.61610639076207e-19,0.00870762672835052,0,0,0,0.0167036470799184,0.024398084505367,0.0237363051999645,0.0337582610051177,0.00473814515286618,0.0104093460753772,0.0150898116124915,8.72389070408561e-21,4.8616808464135e-19,4.78079292487148e-18,0.0911018574189676,0.00267115019485242,0.0235443570797308,0,0.0998255727378251,0.0258829519400584,0,0.0508272916471002,0.0257072727906435,0.0765345644377437,0.0285272909163041,0.00977713380171467,0.151180919134013,0.109065603397487,0.109240279236765,0.00881688800040963,4.20255542149307e-10,0.583391885093051,6.35158091569321,7.28625450148806,4.7085108458593,2.51638371218949,5.9381132840461,8.74832254201459,8.74832254201459,3.48711283613274,6.75398220783816,7.3434595850164,10.9741485432981
"TCGA.CC.A7IJ.01A.11R.A33R.07",0.103495404655009,0.120423896748608,0.229831570253931,0.126575418566137,0.0584015462549129,0.520594698900015,0.0024645015961517,0,0.00254740574696581,0.219790358524637,0,0.134138474573588,0,0.0479527870957981,0.0407550581413097,0,0.0249592787734706,0.00444598113293649,0.0455831084660971,0,0.0962945901233483,0.381068455825697,0,0,0,0,0,0,0.0315712338628176,0,0.0326332686116032,2.81560085844908,0,1.71836656846852,0,0.614294045554417,0.522088309328414,0,0.319738168737626,0.0569547653435454,0.583937531152141,0,1.23357153805685,4.88163665846347,0,0,0,0,0,0,0.00849046692694843,0.0282250003593364,0.113120370759973,0,0.0693261018691711,0.0125318027028702,0,0.0474457045736194,0.00594847906527565,0,0.714912073742806,0.201095815025201,0.00848082000955369,0,0.033718419143442,1.19187886176194e-18,4.13760767014259e-18,0,0.014857221930484,0.0888028628765037,0.0615897669433234,4.18114696466012e-19,0.0102860626586178,0.0572526611159,0,0.0035289502103496,0.0475065032176245,0,0.0139988493133835,0,0.13919945571081,0.0662399052733621,0.0489716896471787,0.0254869101978674,0.0119529467814914,4.07101867106461e-18,0.00876113203321522,1.58051234028461e-18,0,8.36700317699476e-18,0.0404132368757934,1.09308886840296e-18,0.00355414829692646,1.32107007634818e-17,0.0679263252123146,0.331037554601973,0,0.12517774478965,0.030752676265504,0.155930421055154,0.0196012322915423,0.0149425404245793,0.177090873395636,0.113382970730934,0.114596704878896,0.00997646114207501,3.20203616555163e-09,0.550409213934301,6.1359887353985,8.46629730852198,4.60293291287864,1.7842048714077,4.22172509008268,10.0414094832633,10.0414094832633,6.19744222548031,4.8595403432188,7.94071368283744,14.3042611189782
